date,consumption
2018-01-01,13.824643008805031
2018-01-02,15.409389175609757
2018-01-03,15.400263678606
2018-01-04,16.02791336872587
2018-01-05,16.504047981118376
2018-01-06,14.631408585353661
2018-01-07,14.012496796116505
2018-01-08,16.54339466975384
2018-01-09,16.4912826500484
2018-01-10,16.864198159628998
2018-01-11,16.214688404308617
2018-01-12,17.17045403198032
2018-01-13,13.54917671201232
2018-01-14,13.639213283398822
2018-01-15,16.048905417145484
2018-01-16,17.132768115015974
2018-01-17,17.982167646649664
2018-01-18,18.568887570231638
2018-01-19,17.887385534105537
2018-01-20,15.406107617901828
2018-01-21,15.197447031437486
2018-01-22,17.37168315585673
2018-01-23,17.6768036058257
2018-01-24,17.494112648359323
2018-01-25,16.897905849744713
2018-01-26,17.061751399341485
2018-01-27,15.499390105973026
2018-01-28,16.39712546716233
2018-01-29,19.199386027865405
2018-01-30,16.93931849872182
2018-01-31,17.10880799585826
2018-02-01,17.097501490241104
2018-02-02,17.347074400557624
2018-02-03,14.582368349881797
2018-02-04,14.668347202436738
2018-02-05,17.70989085780347
2018-02-06,18.74330209923664
2018-02-07,18.33244565128728
2018-02-08,19.29883675115769
2018-02-09,19.12751062733209
2018-02-10,16.381685640729625
2018-02-11,15.146721007770191
2018-02-12,18.053108631047927
2018-02-13,18.193789247064238
2018-02-14,18.668185560384266
2018-02-15,18.29025320754717
2018-02-16,17.641179520818795
2018-02-17,15.162396899512647
2018-02-18,15.24394511262318
2018-02-19,18.288447956764294
2018-02-20,18.39768640112465
2018-02-21,18.545902833486657
2018-02-22,18.676590862932063
2018-02-23,18.860213488316642
2018-02-24,15.906364147858131
2018-02-25,14.526725555816135
2018-02-26,18.29701631286211
2018-02-27,18.849060465171757
2018-02-28,18.39280018173007
2018-03-01,17.97230562593891
2018-03-02,18.503308660364308
2018-03-03,15.72634548590072
2018-03-04,14.769761479357799
2018-03-05,18.231600002300965
2018-03-06,18.556601427578215
2018-03-07,18.851963470211253
2018-03-08,18.60323722396714
2018-03-09,18.93060160914068
2018-03-10,16.61286532910202
2018-03-11,15.917422938144332
2018-03-12,18.251260719075145
2018-03-13,18.302020039370078
2018-03-14,18.55701424059452
2018-03-15,18.436557479108636
2018-03-16,18.24174212572759
2018-03-17,16.271637889632878
2018-03-18,15.809261367006489
2018-03-19,18.518532607783733
2018-03-20,18.494486015406164
2018-03-21,18.320630710446366
2018-03-22,18.19599260365995
2018-03-23,18.075038018164882
2018-03-24,15.085007920837125
2018-03-25,14.148713586584531
2018-03-26,17.263055941729753
2018-03-27,17.78740278376519
2018-03-28,17.598886325071497
2018-03-29,18.151162659376453
2018-03-30,15.367294496659754
2018-03-31,14.092040764774044
2018-04-01,13.99141049976969
2018-04-02,14.798432442289934
2018-04-03,15.292189402881043
2018-04-04,17.027413463302754
2018-04-05,17.072462676537583
2018-04-06,16.902992757679183
2018-04-07,14.455279476584021
2018-04-08,14.693555731343285
2018-04-09,17.438873446917015
2018-04-10,18.250324296783283
2018-04-11,17.969848826895564
2018-04-12,18.35605146713615
2018-04-13,17.5556193689544
2018-04-14,14.28788272187999
2018-04-15,14.241662314580942
2018-04-16,17.96799192236599
2018-04-17,17.833168768838398
2018-04-18,17.90440735082424
2018-04-19,17.963546394573463
2018-04-20,17.86862565900296
2018-04-21,14.92921949372862
2018-04-22,14.81918384404299
2018-04-23,18.284655160842394
2018-04-24,18.237222821403755
2018-04-25,15.89957314946212
2018-04-26,18.09353386925387
2018-04-27,18.0459947981756
2018-04-28,14.56133691782381
2018-04-29,14.559487960721626
2018-04-30,18.012425069092583
2018-05-01,18.22932542526072
2018-05-02,18.255685941588784
2018-05-03,18.255374144310824
2018-05-04,18.007983225364963
2018-05-05,14.662243938496584
2018-05-06,14.755386530985593
2018-05-07,18.174192573664826
2018-05-08,18.748247648998824
2018-05-09,18.820250561850802
2018-05-10,18.669009960047003
2018-05-11,18.230167101858388
2018-05-12,14.57915668599258
2018-05-13,14.359974290730337
2018-05-14,18.246061179548157
2018-05-15,18.796713532350143
2018-05-16,19.02729640350877
2018-05-17,18.983125373380446
2018-05-18,18.573593955451347
2018-05-19,15.229493657515123
2018-05-20,15.112660400186133
2018-05-21,18.903017641196016
2018-05-22,19.07252751067869
2018-05-23,18.968671851851852
2018-05-24,18.909395188304096
2018-05-25,18.258095351123593
2018-05-26,15.01505935529082
2018-05-27,14.912527814258912
2018-05-28,18.744700122497054
2018-05-29,18.537763699976598
2018-05-30,18.205532060277843
2018-05-31,18.48654451665502
2018-06-01,18.263150063529412
2018-06-02,14.78088596176265
2018-06-03,14.856827931839403
2018-06-04,18.222323147232036
2018-06-05,18.14663384922499
2018-06-06,18.22037073560517
2018-06-07,18.496047984152877
2018-06-08,18.356698335273574
2018-06-09,15.030866704067321
2018-06-10,14.797764649368863
2018-06-11,15.951570100023261
2018-06-12,18.48037052124912
2018-06-13,18.73892759651601
2018-06-14,18.652911211692597
2018-06-15,18.31810456547201
2018-06-16,14.953198600556071
2018-06-17,14.88128852481939
2018-06-18,18.63092193023804
2018-06-19,18.80637720701249
2018-06-20,18.870586196407185
2018-06-21,18.664891884433963
2018-06-22,18.481200383613544
2018-06-23,15.149542727062094
2018-06-24,14.864166888217522
2018-06-25,18.48274238869258
2018-06-26,18.32676121702915
2018-06-27,18.369817687281213
2018-06-28,18.337521125642223
2018-06-29,18.037732804208602
2018-06-30,14.58459791761493
2018-07-01,14.258170828956382
2018-07-02,17.980262012095835
2018-07-03,18.163225829307567
2018-07-04,18.128186290027447
2018-07-05,18.072617069122327
2018-07-06,17.824455668255048
2018-07-07,14.733718134938664
2018-07-08,14.361183136094674
2018-07-09,17.814239287677506
2018-07-10,18.099139414881364
2018-07-11,18.0458697150139
2018-07-12,18.081966033287102
2018-07-13,17.85421795371219
2018-07-14,14.7201992648423
2018-07-15,14.4429797693032
2018-07-16,18.05545253043071
2018-07-17,18.066342412844037
2018-07-18,17.996791988034975
2018-07-19,17.987531249711783
2018-07-20,17.737243338732068
2018-07-21,14.841365338636365
2018-07-22,14.643931082802547
2018-07-23,18.029623152400834
2018-07-24,17.89776369039392
2018-07-25,18.163875569823436
2018-07-26,18.302670050481872
2018-07-27,18.020200529906752
2018-07-28,14.871832168181818
2018-07-29,14.51297722754218
2018-07-30,18.73199240037506
2018-07-31,18.922826107770582
2018-08-01,19.042097421137463
2018-08-02,18.91596554551772
2018-08-03,18.400049019384262
2018-08-04,15.155434573766764
2018-08-05,15.727710633287607
2018-08-06,18.83067305336427
2018-08-07,19.157883319943288
2018-08-08,19.047219965083798
2018-08-09,19.00180664434346
2018-08-10,18.882604488464228
2018-08-11,15.124990095637976
2018-08-12,15.02150843822844
2018-08-13,19.00743939683279
2018-08-14,18.702739076566125
2018-08-15,18.721082492554412
2018-08-16,18.66063395862069
2018-08-17,18.249488039126476
2018-08-18,14.837944685857893
2018-08-19,14.412089664306919
2018-08-20,18.284486225165562
2018-08-21,18.681191184365435
2018-08-22,18.838872207217698
2018-08-23,18.80320493623928
2018-08-24,18.5273899771533
2018-08-25,15.174106002737851
2018-08-26,14.810438923674589
2018-08-27,18.53145504874652
2018-08-28,18.73823371613522
2018-08-29,18.550175494766886
2018-08-30,18.528149188674757
2018-08-31,18.636192611391824
2018-09-01,15.000259744932816
2018-09-02,14.55823939102564
2018-09-03,18.54897479971725
2018-09-04,19.140476115528532
2018-09-05,19.090606702176935
2018-09-06,18.772672848232848
2018-09-07,18.465651359689215
2018-09-08,15.523499429553265
2018-09-09,15.179929368301027
2018-09-10,18.91421852022059
2018-09-11,19.164660206944124
2018-09-12,18.734732008196723
2018-09-13,18.43634166515632
2018-09-14,18.263213587513935
2018-09-15,14.619155723845639
2018-09-16,14.585570454034615
2018-09-17,18.464398783509797
2018-09-18,18.682006452122856
2018-09-19,18.54810859043753
2018-09-20,18.436975249384925
2018-09-21,17.953267932414406
2018-09-22,14.552174213015087
2018-09-23,14.194513002005795
2018-09-24,17.582202932414408
2018-09-25,17.879929488320357
2018-09-26,17.890725109131402
2018-09-27,17.76449735773265
2018-09-28,15.7627696220085
2018-09-29,14.623451837193613
2018-09-30,14.512498710330858
2018-10-01,18.191666084895008
2018-10-02,18.491262433281005
2018-10-03,18.513118618759794
2018-10-04,18.533461764178437
2018-10-05,18.17898614973262
2018-10-06,14.983996152291105
2018-10-07,14.610204952287742
2018-10-08,18.902914503490205
2018-10-09,18.82052913004078
2018-10-10,18.59110194331984
2018-10-11,18.79300580986709
2018-10-12,18.292405509476033
2018-10-13,14.991461358329593
2018-10-14,14.809425981616782
2018-10-15,19.19177791940231
2018-10-16,19.239734364089777
2018-10-17,19.13723466240876
2018-10-18,19.123013918949514
2018-10-19,18.99066641501005
2018-10-20,14.208911856380615
2018-10-21,13.706196444245409
2018-10-22,18.299662543624162
2018-10-23,18.47391620480575
2018-10-24,17.956014796784277
2018-10-25,17.97862397956918
2018-10-26,17.691831888345195
2018-10-27,14.459554948683623
2018-10-28,14.14781296903052
2018-10-29,17.684112096594703
2018-10-30,17.873790779249944
2018-10-31,18.221367209508998
2018-11-01,18.784725559574948
2018-11-02,18.856815390936838
2018-11-03,14.556761359658964
2018-11-04,14.647669482410935
2018-11-05,18.33546558269834
2018-11-06,17.99504299933348
2018-11-07,17.340800973982656
2018-11-08,17.566467223218286
2018-11-09,17.45623903725314
2018-11-10,14.47575801236547
2018-11-11,13.805513539019964
2018-11-12,17.911279367996414
2018-11-13,18.3924177086632
2018-11-14,17.743253652907235
2018-11-15,17.471027906613045
2018-11-16,17.45968581490768
2018-11-17,14.046045701102859
2018-11-18,14.139241086560364
2018-11-19,18.00170300292859
2018-11-20,18.432346516853933
2018-11-21,17.56871162516674
2018-11-22,17.193423273172904
2018-11-23,17.01251110864745
2018-11-24,14.146990022336386
2018-11-25,13.410773069173942
2018-11-26,16.70913039181158
2018-11-27,17.262059966622164
2018-11-28,17.420228107747104
2018-11-29,17.40858181354051
2018-11-30,17.109502457664885
2018-12-01,14.63468292216659
2018-12-02,13.505596588075266
2018-12-03,16.925862729506367
2018-12-04,17.200566456850535
2018-12-05,17.72246164497307
2018-12-06,18.518218848228948
2018-12-07,19.578652040510125
2018-12-08,15.994526626912691
2018-12-09,14.285126694344704
2018-12-10,17.91386408979227
2018-12-11,17.996792390091496
2018-12-12,18.344512276346606
2018-12-13,17.850393261353517
2018-12-14,17.345298633831067
2018-12-15,14.670385896279594
2018-12-16,13.932620845737484
2018-12-17,17.4725918487208
2018-12-18,17.905449388802143
2018-12-19,18.058729332287697
2018-12-20,17.682943753069882
2018-12-21,16.18368189525078
2018-12-22,13.551656941519159
2018-12-23,13.604305101580136
2018-12-24,15.562290929812685
2018-12-25,14.922529697309416
2018-12-26,14.741392812289753
2018-12-27,14.40082063270528
2018-12-28,15.49025831237137
2018-12-29,13.76492153846154
2018-12-30,13.018633432835822
2018-12-31,14.329619689468947
2019-01-01,14.314481050468144
2019-01-02,16.417731269804822
2019-01-03,17.22427146470453
2019-01-04,16.36983126213592
2019-01-05,13.630192703429724
2019-01-06,13.306940002262955
2019-01-07,16.89109335956825
2019-01-08,17.342557336343113
2019-01-09,16.46059889360751
2019-01-10,16.473037806683113
2019-01-11,17.130117013513516
2019-01-12,14.276995207930367
2019-01-13,13.842746003145361
2019-01-14,16.661156013918887
2019-01-15,18.637837044205494
2019-01-16,18.809870200821543
2019-01-17,18.970638173410403
2019-01-18,18.774610623447032
2019-01-19,14.612427585975881
2019-01-20,14.367143413106687
2019-01-21,17.90049205722071
2019-01-22,18.054035240753663
2019-01-23,18.288878012618298
2019-01-24,18.18056631843175
2019-01-25,19.444704612335894
2019-01-26,16.084735369203063
2019-01-27,14.854684224658758
2019-01-28,16.65780275113122
2019-01-29,18.89557875728608
2019-01-30,18.78284368585132
2019-01-31,18.576052098600933
2019-02-01,18.05885526327483
2019-02-02,16.320799898602974
2019-02-03,16.749902215020118
2019-02-04,18.947487841291192
2019-02-05,18.881521794413406
2019-02-06,18.59973259455553
2019-02-07,18.74592793529971
2019-02-08,19.273988115487914
2019-02-09,15.322251202756782
2019-02-10,14.884973746648793
2019-02-11,18.843602262010677
2019-02-12,18.34780307349666
2019-02-13,17.69547182626083
2019-02-14,17.92101081418693
2019-02-15,18.30205435614588
2019-02-16,15.90156697044335
2019-02-17,15.635281637505608
2019-02-18,18.86525265990991
2019-02-19,18.336010826242724
2019-02-20,18.460713305122496
2019-02-21,18.38572878498445
2019-02-22,18.45136705045566
2019-02-23,16.100410669353032
2019-02-24,15.979316550561798
2019-02-25,18.90760235994398
2019-02-26,19.607245964187328
2019-02-27,19.189251242727483
2019-02-28,19.346783661229612
2019-03-01,20.127253145539907
2019-03-02,18.048868868355008
2019-03-03,17.722085809006565
2019-03-04,18.63440974135787
2019-03-05,18.423506632384598
2019-03-06,18.733660723848423
2019-03-07,18.25058460076906
2019-03-08,18.275353933574333
2019-03-09,15.659577615953395
2019-03-10,15.588694211345938
2019-03-11,18.56612350148368
2019-03-12,18.624656965909093
2019-03-13,18.737851653472063
2019-03-14,19.013384664111815
2019-03-15,19.070098368397495
2019-03-16,16.252756431284915
2019-03-17,16.10729792309412
2019-03-18,19.49012338713563
2019-03-19,19.85339038653071
2019-03-20,20.38234301950397
2019-03-21,19.478322831730768
2019-03-22,19.132530529610015
2019-03-23,17.486192158913866
2019-03-24,17.03463687150838
2019-03-25,19.71620411219181
2019-03-26,19.37130725989986
2019-03-27,19.548194023464458
2019-03-28,19.65055508031207
2019-03-29,19.24880922803904
2019-03-30,14.509947410384534
2019-03-31,14.44807925108225
2019-04-01,18.44174221340388
2019-04-02,18.860381861808488
2019-04-03,19.42451793999104
2019-04-04,18.926308831858407
2019-04-05,18.891438664480873
2019-04-06,15.683504113690605
2019-04-07,15.107340081051477
2019-04-08,18.531883970004408
2019-04-09,18.023403861407715
2019-04-10,18.19081098746426
2019-04-11,18.307891344902387
2019-04-12,18.390080886624755
2019-04-13,15.247922450832073
2019-04-14,14.960586280527338
2019-04-15,18.56209533275713
2019-04-16,19.271183661040148
2019-04-17,19.66331628225994
2019-04-18,18.82770093756798
2019-04-19,16.113470439657068
2019-04-20,15.303835069991251
2019-04-21,15.08373979397094
2019-04-22,15.679066639965361
2019-04-23,15.906119834854412
2019-04-24,17.28095279661017
2019-04-25,15.579760285838026
2019-04-26,16.859647620390454
2019-04-27,14.469892180320763
2019-04-28,14.056690959082053
2019-04-29,17.820838971778606
2019-04-30,18.367578343247413
2019-05-01,18.94632755793616
2019-05-02,19.01842500326726
2019-05-03,18.172499894691597
2019-05-04,15.034212919520549
2019-05-05,14.476228823403343
2019-05-06,18.370857956965878
2019-05-07,18.572993648471616
2019-05-08,18.474718083206273
2019-05-09,18.703061934354487
2019-05-10,18.27468369644779
2019-05-11,15.365055761603836
2019-05-12,14.862575211846089
2019-05-13,18.676704246485063
2019-05-14,18.884745763980625
2019-05-15,18.623575952951427
2019-05-16,18.552917860127558
2019-05-17,18.12052190746399
2019-05-18,15.223660733549082
2019-05-19,14.678612826040094
2019-05-20,18.36916954834466
2019-05-21,18.251790395865406
2019-05-22,18.623331329962628
2019-05-23,18.87798975431607
2019-05-24,18.850067393847485
2019-05-25,15.696820656554713
2019-05-26,14.578697113646147
2019-05-27,18.118865818345327
2019-05-28,18.219768820489776
2019-05-29,18.41490633837261
2019-05-30,18.017476366515837
2019-05-31,17.668210034594594
2019-06-01,14.921598232280102
2019-06-02,14.420385716730852
2019-06-03,17.315986337132838
2019-06-04,17.57389755351682
2019-06-05,17.441395707702434
2019-06-06,17.41503727910546
2019-06-07,17.56422758664955
2019-06-08,14.695899362430465
2019-06-09,14.276739363519864
2019-06-10,15.592877167235496
2019-06-11,17.734811608798793
2019-06-12,17.853935636285467
2019-06-13,17.42181695154778
2019-06-14,17.60640482788112
2019-06-15,14.616257710070558
2019-06-16,14.220218942740726
2019-06-17,17.492412439759036
2019-06-18,17.27091284115368
2019-06-19,17.645714604886642
2019-06-20,17.596221892070485
2019-06-21,17.449611846287826
2019-06-22,14.409502756259362
2019-06-23,13.84522742459893
2019-06-24,17.494425462427746
2019-06-25,17.348147914462082
2019-06-26,17.282560300372726
2019-06-27,17.13318298888162
2019-06-28,17.230577358897026
2019-06-29,14.426154422250859
2019-06-30,13.87283757777301
2019-07-01,17.23112930885529
2019-07-02,17.19244293798786
2019-07-03,17.27019569704805
2019-07-04,17.273166633099827
2019-07-05,17.078541190632524
2019-07-06,14.018825630032644
2019-07-07,13.326817239013934
2019-07-08,16.593455706311723
2019-07-09,17.0323600609358
2019-07-10,17.358694618048045
2019-07-11,17.475708049945712
2019-07-12,16.972727466869433
2019-07-13,13.274042148594377
2019-07-14,13.057207840758712
2019-07-15,16.88941881441048
2019-07-16,17.151999316608997
2019-07-17,17.319579372158476
2019-07-18,17.052030855603448
2019-07-19,16.77910226423201
2019-07-20,14.064942212867011
2019-07-21,13.471237291084854
2019-07-22,17.0218337478185
2019-07-23,17.240815022751896
2019-07-24,17.43607300941125
2019-07-25,17.340191878381304
2019-07-26,17.16569512682717
2019-07-27,14.117700025940337
2019-07-28,13.68742664563846
2019-07-29,17.65066533537922
2019-07-30,17.748710810394186
2019-07-31,18.145426669666964
2019-08-01,17.95004459074733
2019-08-02,17.64467052348126
2019-08-03,14.559512166523238
2019-08-04,14.602500468885047
2019-08-05,17.97971218736288
2019-08-06,17.9639617781257
2019-08-07,17.989752682819383
2019-08-08,17.807273313266442
2019-08-09,17.628396008888892
2019-08-10,14.398712840314136
2019-08-11,13.875025100261553
2019-08-12,17.709451202063242
2019-08-13,17.92377449196651
2019-08-14,17.941409552800533
2019-08-15,17.946738454425365
2019-08-16,17.498647948159444
2019-08-17,14.099637323210413
2019-08-18,13.706603539050862
2019-08-19,17.32795563091483
2019-08-20,17.6025951319053
2019-08-21,17.640578141944015
2019-08-22,17.592802676645388
2019-08-23,17.471135982123393
2019-08-24,14.604051035386632
2019-08-25,14.119821205133782
2019-08-26,17.676710687653493
2019-08-27,17.95613933244622
2019-08-28,18.107620255498777
2019-08-29,17.891271552145874
2019-08-30,17.51488673317255
2019-08-31,14.446623602173913
2019-09-01,13.928730962325082
2019-09-02,17.707642902666375
2019-09-03,17.888629544662308
2019-09-04,17.99194827082425
2019-09-05,17.98830464246903
2019-09-06,17.337366540948274
2019-09-07,14.230668317857914
2019-09-08,14.024894588286147
2019-09-09,17.647341513864045
2019-09-10,17.72076931618294
2019-09-11,18.05135941215035
2019-09-12,18.208633132766515
2019-09-13,17.685606073275864
2019-09-14,14.835401353579178
2019-09-15,14.527933620875567
2019-09-16,17.77864017271535
2019-09-17,17.937338506323595
2019-09-18,18.084675646777004
2019-09-19,18.329647922842195
2019-09-20,18.759300481166992
2019-09-21,14.891702009092878
2019-09-22,14.203292312895485
2019-09-23,17.58337209941138
2019-09-24,17.638534721375706
2019-09-25,17.847361437567862
2019-09-26,17.733215230569385
2019-09-27,15.184521224048442
2019-09-28,13.88240380611581
2019-09-29,13.816719791802212
2019-09-30,16.820171419926517
2019-10-01,17.122594073593074
2019-10-02,17.430294135175988
2019-10-03,17.188397712546205
2019-10-04,16.424640406662338
2019-10-05,13.675772136027813
2019-10-06,13.75106591662719
2019-10-07,16.858538196756758
2019-10-08,17.208510052689352
2019-10-09,17.563118206746463
2019-10-10,17.50682447173913
2019-10-11,17.193183145265888
2019-10-12,14.31409498695652
2019-10-13,14.092692226094533
2019-10-14,17.60860719832341
2019-10-15,17.721787697339728
2019-10-16,17.53612436684073
2019-10-17,17.40194340687865
2019-10-18,17.22501585044305
2019-10-19,14.181307385082395
2019-10-20,14.055029378666088
2019-10-21,17.345211469307795
2019-10-22,17.44670563723358
2019-10-23,17.699528837670933
2019-10-24,17.978728400273845
2019-10-25,17.982605275779374
2019-10-26,14.610772624591947
2019-10-27,14.424889337125357
2019-10-28,17.66915552326852
2019-10-29,17.67225506616674
2019-10-30,17.97069316855934
2019-10-31,18.527837843137256
2019-11-01,18.948007751794396
2019-11-02,15.344665362699978
2019-11-03,14.644802143957737
2019-11-04,17.19412077040261
2019-11-05,16.52767813687392
2019-11-06,17.210464817139147
2019-11-07,17.24648763282937
2019-11-08,16.87351717843222
2019-11-09,14.164753568301226
2019-11-10,14.343730072463767
2019-11-11,17.815033553465998
2019-11-12,17.215752882276284
2019-11-13,17.264468206131767
2019-11-14,18.24015195671378
2019-11-15,16.98680334939759
2019-11-16,14.049967681030653
2019-11-17,13.662607335540839
2019-11-18,17.43960786010929
2019-11-19,17.268190762029175
2019-11-20,17.671437267273937
2019-11-21,18.530409617893753
2019-11-22,17.05453055164835
2019-11-23,13.654810726318093
2019-11-24,13.614514029655473
2019-11-25,17.1047748958557
2019-11-26,16.287396136071887
2019-11-27,16.262354556503198
2019-11-28,16.6121568993576
2019-11-29,16.225838784044605
2019-11-30,13.167642222461737
2019-12-01,12.713222310646469
2019-12-02,15.636128001704304
2019-12-03,16.20779077154524
2019-12-04,16.33571966731058
2019-12-05,16.61232524850043
2019-12-06,16.212001859970208
2019-12-07,13.630677493512112
2019-12-08,13.794552149028076
2019-12-09,16.875161395559584
2019-12-10,16.53216723499361
2019-12-11,16.389970972074185
2019-12-12,16.282790503826533
2019-12-13,16.049300682875263
2019-12-14,13.56710655737705
2019-12-15,13.429665656522664
2019-12-16,16.249865910150458
2019-12-17,17.27737161767861
2019-12-18,17.82535717097734
2019-12-19,17.525425362225096
2019-12-20,17.320382781147924
2019-12-21,14.563807386212993
2019-12-22,13.634274233737596
2019-12-23,15.257398570190643
2019-12-24,14.763887140369967
2019-12-25,14.99248905019472
2019-12-26,14.549032845901639
2019-12-27,13.532979099297012
2019-12-28,14.007467669007902
2019-12-29,14.494159252377791
2019-12-30,15.998815762673335
2019-12-31,14.080159512944274
2020-01-01,13.695859861141724
2020-01-02,14.538714861439313
2020-01-03,15.085103854394402
2020-01-04,12.987515899563318
2020-01-05,12.59188160255001
2020-01-06,14.924738514554793
2020-01-07,15.187529717102443
2020-01-08,15.85759110557121
2020-01-09,16.61092702470225
2020-01-10,16.456593090360148
2020-01-11,12.366355877775234
2020-01-12,12.517139814814815
2020-01-13,15.869332300236914
2020-01-14,17.309348526591105
2020-01-15,17.412722881773398
2020-01-16,16.04905078061334
2020-01-17,15.920496977691979
2020-01-18,13.566395876489707
2020-01-19,13.356780348032858
2020-01-20,16.252673529791352
2020-01-21,15.511118241000217
2020-01-22,16.55371933031869
2020-01-23,16.15444981292517
2020-01-24,15.824302647121309
2020-01-25,13.912470674499565
2020-01-26,13.693374182921543
2020-01-27,14.79645859087962
2020-01-28,16.531833456023968
2020-01-29,17.06799569702201
2020-01-30,17.333063593073593
2020-01-31,17.633832650022903
2020-02-01,15.058849054568526
2020-02-02,13.314474880875723
2020-02-03,15.502521459885081
2020-02-04,15.808102324580284
2020-02-05,15.889863827905973
2020-02-06,16.81887774825784
2020-02-07,17.22880914678702
2020-02-08,15.039231362265026
2020-02-09,14.10517617155266
2020-02-10,17.35250170805442
2020-02-11,18.087711296096614
2020-02-12,18.0973988023306
2020-02-13,18.33674940952807
2020-02-14,18.030958549668874
2020-02-15,14.583036609668566
2020-02-16,14.273796402229847
2020-02-17,17.73635551895991
2020-02-18,17.397977936846598
2020-02-19,16.281691052742616
2020-02-20,16.092863537806174
2020-02-21,15.716365254993626
2020-02-22,13.266061321412996
2020-02-23,13.755694904975444
2020-02-24,17.601580583084154
2020-02-25,18.467769899529713
2020-02-26,16.728573824658703
2020-02-27,16.49704233454701
2020-02-28,16.330921672750698
2020-02-29,13.928924687567568
