date,avg_consumption,total_consumption,mean_temp,max_temp,min_temp,is_holiday,is_semester,is_exam
1/1/2018,13.82464301,54952.95596,19.368125,27.3,14.7,1,0,0
1/2/2018,15.40938918,63178.49562,18.71173611,23.7,16.1,0,1,0
1/3/2018,15.40026368,63633.88952,17.52326389,23.4,13.5,0,1,0
1/4/2018,16.02791337,66419.673,18.49194444,26.7,10.7,0,1,0
1/5/2018,16.50404798,68178.22221,22.29805556,32.6,13.1,0,1,0
1/6/2018,14.63140859,58540.26575,27.97763889,42,16.4,0,1,0
1/7/2018,14.0124968,50515.05095,19.86298611,23.8,17.2,0,1,0
1/8/2018,16.54339467,67877.54833,19.33951389,24.3,16.1,0,1,0
1/9/2018,16.49128265,68141.97991,18.50326389,23.7,14.9,0,1,0
1/10/2018,16.86419816,69092.61986,19.63145833,27.5,11.8,0,1,0
1/11/2018,16.2146884,64729.03611,24.94930556,34.5,12.7,0,1,0
1/12/2018,17.17045403,69797.89564,23.97923611,29.9,17,0,1,0
1/13/2018,13.54917671,52787.59247,15.61888889,21.6,11.1,0,1,0
1/14/2018,13.63921328,55538.87649,15.42555556,20.4,10.9,0,1,0
1/15/2018,16.04890542,69828.78747,17.15180556,22.2,13.9,0,1,0
1/16/2018,17.13276812,75075.78988,18.84659722,27.2,10,0,1,0
1/17/2018,17.98216765,77557.08906,21.72951389,32.7,10.7,0,1,0
1/18/2018,18.56888757,75352.54576,27.83326389,38.5,14.1,0,1,0
1/19/2018,17.88738553,69492.4928,29.28916667,41.7,17.9,0,1,0
1/20/2018,15.40610762,64027.78326,22.46979167,28.1,19.1,0,1,0
1/21/2018,15.19744703,63327.76178,24.46534722,30.3,20.3,0,1,0
1/22/2018,17.37168316,71779.7948,22.45951389,28.6,18.2,0,1,0
1/23/2018,17.67680361,75250.15295,20.59868056,26.7,16.2,0,1,0
1/24/2018,17.49411265,75172.20205,19.65555556,26.6,12.9,0,1,0
1/25/2018,16.89790585,69501.08676,22.58381944,32.5,15.9,0,1,0
1/26/2018,17.0617514,72546.56695,23.88159722,32.6,20.5,1,0,0
1/27/2018,15.49939011,64353.46772,26.64506944,35.3,20.9,0,1,0
1/28/2018,16.39712547,66162.40126,30.53569444,38.1,21.6,0,1,0
1/29/2018,19.19938603,73034.46445,27.680625,34.7,18.8,0,1,0
1/30/2018,16.9393185,72889.8875,17.00944444,21.1,14.2,0,1,0
1/31/2018,17.108808,74354.87955,15.81659722,20.2,12.3,0,1,0
2/1/2018,17.09750149,74459.61899,16.40708333,23.9,9.2,0,1,0
2/2/2018,17.3470744,74661.80822,18.30263889,24.6,11.5,0,1,0
2/3/2018,14.58236835,61683.41812,20.88270833,29.1,12.8,0,1,0
2/4/2018,14.6683472,62604.50586,20.94291667,29.6,12.9,0,1,0
2/5/2018,17.70989086,76595.27796,20.89201389,29.9,15.9,0,1,0
2/6/2018,18.7433021,78571.9224,23.64895833,32.3,16.1,0,1,0
2/7/2018,18.33244565,71918.18429,27.37458333,38.1,16.8,0,1,0
2/8/2018,19.29883675,79183.12719,24.23395833,30.4,19.2,0,1,0
2/9/2018,19.12751063,82018.76557,22.54569444,28.7,19.9,0,1,0
2/10/2018,16.38168564,70949.08051,22.61701389,29.2,16.6,0,0,0
2/11/2018,15.14672101,64328.12412,18.2125,23.4,14.2,0,0,0
2/12/2018,18.05310863,78729.60674,18.77354167,24.1,15.5,0,0,0
2/13/2018,18.19378925,79015.6267,20.63979167,29.9,10.6,0,0,0
2/14/2018,18.66818556,81617.30727,21.17791667,24.5,15.6,0,0,0
2/15/2018,18.29025321,76581.29018,18.03951389,24.3,10,0,0,0
2/16/2018,17.64117952,75839.43076,18.48597222,23.8,14.4,0,0,0
2/17/2018,15.1623969,65334.76824,18.39944444,28.5,9.4,0,0,0
2/18/2018,15.24394511,64969.69407,19.09548611,28.4,11.6,0,0,0
2/19/2018,18.28844796,78676.90311,20.45243056,27.1,16.7,1,0,0
2/20/2018,18.3976864,78521.32556,20.84340278,30.6,12.4,0,0,1
2/21/2018,18.54590283,80637.58552,21.97527778,29,14.3,0,0,1
2/22/2018,18.67659086,78348.29867,24.30319444,31.6,18.6,0,0,1
2/23/2018,18.86021349,79099.73537,26.17694444,34,20.1,0,0,1
2/24/2018,15.90636415,69065.43313,24.55375,31.7,17,0,0,0
2/25/2018,14.52672556,61941.95777,17.11013889,21.4,14.8,0,0,0
2/26/2018,18.29701631,78951.62539,19.76895833,28.4,11.7,0,0,0
2/27/2018,18.84906047,79015.26147,22.61854167,31.3,12,0,0,0
2/28/2018,18.39280018,75907.08635,23.66486111,32.7,16.3,0,0,0
3/1/2018,17.97230563,71781.38867,17.43618056,22.1,14.8,0,0,0
3/2/2018,18.50330866,80248.84966,18.75076389,25.5,13.4,0,0,0
3/3/2018,15.72634549,67481.74848,20.42104167,34,11.8,0,0,0
3/4/2018,14.76976148,64396.16005,17.76305556,23.2,14.4,0,0,0
3/5/2018,18.2316,79234.53361,16.41284722,21.7,12,0,1,0
3/6/2018,18.55660143,80071.73516,18.59229167,28.2,11.2,0,1,0
3/7/2018,18.85196347,79423.3221,21.135625,31.2,11.9,0,1,0
3/8/2018,18.60323722,76998.79887,22.018125,31.8,11.5,0,1,0
3/9/2018,18.93060161,79527.45736,22.19027778,32.4,11.4,0,1,0
3/10/2018,16.61286533,70671.12911,23.89152778,35.4,11.3,0,1,0
3/11/2018,15.91742294,67935.5611,19.955,25.3,15.2,0,1,0
3/12/2018,18.25126072,78936.70261,17.30291667,21.1,15.7,0,1,0
3/13/2018,18.30202004,79028.12253,17.12472222,22.3,13.7,0,1,0
3/14/2018,18.55701424,79906.50332,16.55763889,23.4,11,0,1,0
3/15/2018,18.43655748,79424.68962,16.82666667,22.3,13.5,0,1,0
3/16/2018,18.24174213,78348.28243,17.55826389,28.2,9,0,1,0
3/17/2018,16.27163789,70472.4637,25.92625,31.7,19.3,0,1,0
3/18/2018,15.80926137,68232.77206,23.03006944,30.4,15.2,0,1,0
3/19/2018,18.51853261,79463.02342,19.21888889,28.5,12.8,0,1,0
3/20/2018,18.49448602,79230.37809,15.88027778,18.5,13.5,0,1,0
3/21/2018,18.32063071,78393.97881,17.29548611,26.6,9.1,0,1,0
3/22/2018,18.1959926,78552.10007,19.17506944,28.8,10,0,1,0
3/23/2018,18.07503802,77614.21325,21.83555556,29.8,14,0,1,0
3/24/2018,15.08500792,66313.69482,20.35819444,24.1,17.4,0,1,0
3/25/2018,14.14871359,62013.81165,20.65791667,26.1,10.9,0,1,0
3/26/2018,17.26305594,75249.66085,13.39166667,18.5,9.7,0,1,0
3/27/2018,17.78740278,77570.86354,14.91701389,21.9,7.2,0,1,0
3/28/2018,17.59888633,73844.92702,21.9675,30.9,16.8,0,1,0
3/29/2018,18.15116266,78013.69711,17.976875,23.5,14.3,0,1,0
3/30/2018,15.3672945,66709.42541,16.13902778,23.8,10.1,1,0,0
3/31/2018,14.09204076,60807.1559,17.04409722,24.8,11.6,1,0,0
4/1/2018,13.9914105,60750.70439,18.31118056,27.8,10.6,1,0,0
4/2/2018,14.79843244,64106.80934,16.928125,21.5,13.9,1,0,0
4/3/2018,15.2921894,65817.58319,15.77618056,21.7,11.5,1,0,0
4/4/2018,17.02741346,74239.5227,16.14180556,24.5,11.1,0,1,0
4/5/2018,17.07246268,74948.11115,15.09916667,20.1,12.4,0,1,0
4/6/2018,16.90299276,74288.65317,16.21090278,22.2,11.9,0,1,0
4/7/2018,14.45527948,62967.1974,14.75215278,23.5,6.8,0,1,0
4/8/2018,14.69355573,63990.43521,19.43013889,30.2,8.5,0,1,0
4/9/2018,17.43887345,75231.30005,19.09638889,25.1,13.6,0,1,0
4/10/2018,18.2503243,77728.13118,22.76020833,30.2,13.5,0,1,0
4/11/2018,17.96984883,75365.54598,19.47243056,25.1,15.1,0,1,0
4/12/2018,18.35605147,78196.77925,22.31909722,29.4,14.4,0,1,0
4/13/2018,17.55561937,76226.4993,18.69659722,26.1,9.3,0,1,0
4/14/2018,14.28788272,62623.78997,13.4625,18.4,9.2,0,1,0
4/15/2018,14.24166231,62022.43938,14.67555556,18.3,11.2,0,1,0
4/16/2018,17.96799192,77765.46904,16.48381944,21.8,13,0,1,0
4/17/2018,17.83316877,76914.4569,13.33173611,17.5,7.9,0,1,0
4/18/2018,17.90440735,77114.28246,12.45173611,24.4,2.9,0,1,0
4/19/2018,17.96354639,78123.46327,15.00944444,23.3,9.4,0,1,0
4/20/2018,17.86862566,78496.87252,13.66791667,22.7,5.8,0,1,0
4/21/2018,14.92921949,65464.62748,14.91527778,24.8,9.6,0,1,0
4/22/2018,14.81918384,64804.29095,14.84118056,23.7,8.8,0,1,0
4/23/2018,18.28465516,79007.99495,18.18805556,28.6,10.8,0,1,0
4/24/2018,18.23722282,78730.09092,21.38875,25.7,16.4,0,1,0
4/25/2018,15.89957315,69465.23509,16.70645833,21.4,13.1,1,0,0
4/26/2018,18.09353387,78326.90812,13.78666667,18.4,8.5,0,1,0
4/27/2018,18.0459948,79131.68719,13.24826389,18.5,9.4,0,1,0
4/28/2018,14.56133692,63967.95308,12.504375,20.3,5.9,0,1,0
4/29/2018,14.55948796,63755.99778,14.19569444,19,9,0,1,0
4/30/2018,18.01242507,78209.94965,11.76652778,21.2,5.7,0,1,0
5/1/2018,18.22932543,78659.53921,13.6,23.9,3.8,0,1,0
5/2/2018,18.25568594,78134.33583,17.23236111,22.9,10.6,0,1,0
5/3/2018,18.25537414,78936.2378,19.19083333,26.4,12.8,0,1,0
5/4/2018,18.00798323,78946.99846,13.26659722,16.6,10.8,0,1,0
5/5/2018,14.66224394,64367.25089,15.01784722,21.3,11.3,0,1,0
5/6/2018,14.75538653,64525.3053,14.21958333,22,7.3,0,1,0
5/7/2018,18.17419257,78948.69254,15.20729167,19.6,8.6,0,1,0
5/8/2018,18.74824765,79586.31127,14.19479167,19,8.4,0,1,0
5/9/2018,18.82025056,79722.58138,12.40652778,18.7,4.6,0,1,0
5/10/2018,18.66900996,79436.63738,8.976666667,12.8,6.2,0,1,0
5/11/2018,18.2301671,77496.44035,10.98291667,14,6.3,0,1,0
5/12/2018,14.57915669,62865.32363,13.396875,16.2,11.4,0,1,0
5/13/2018,14.35997429,61345.81017,13.47298611,17.2,10,0,1,0
5/14/2018,18.24606118,76724.68726,9.582777778,16,5.8,0,1,0
5/15/2018,18.79671353,79021.38369,10.59944444,14.2,7.8,0,1,0
5/16/2018,19.0272964,80257.13623,10.10409722,14.7,6,0,1,0
5/17/2018,18.98312537,80583.36721,12.26243056,15.1,10.4,0,1,0
5/18/2018,18.57359396,79216.37822,12.60013889,17.1,9.2,0,1,0
5/19/2018,15.22949366,65456.36374,11.45486111,14.8,8.1,0,1,0
5/20/2018,15.1126604,64954.2144,13.51986111,15.5,11.6,0,1,0
5/21/2018,18.90301764,79657.31634,12.72666667,14.3,11.2,0,1,0
5/22/2018,19.07252751,80371.63093,14.16520833,16.1,12.2,0,1,0
5/23/2018,18.96867185,79896.04584,12.83833333,14.9,11.2,0,1,0
5/24/2018,18.90939519,80837.66443,12.820625,15.6,10.5,0,1,0
5/25/2018,18.25809535,77998.58334,11.29090278,15.5,6.5,0,1,0
5/26/2018,15.01505936,64279.4691,10.17208333,20.4,3.7,0,1,0
5/27/2018,14.91252781,63587.0186,14.46298611,20.1,7.5,0,1,0
5/28/2018,18.74470012,79571.25202,17.13708333,20.2,15.1,0,1,0
5/29/2018,18.5377637,79211.86429,13.625625,18,8.4,0,1,0
5/30/2018,18.20553206,77318.89466,10.35319444,15.1,5.4,0,1,0
5/31/2018,18.48654452,79362.73561,10.04229167,14.7,5.2,0,1,0
6/1/2018,18.26315006,77618.38777,6.954652778,14.5,1.1,0,1,0
6/2/2018,14.78088596,63395.21989,7.165694444,14.7,0.6,0,0,0
6/3/2018,14.85682793,63646.65086,7.438055556,12,2.2,0,0,0
6/4/2018,18.22232315,77353.76176,8.725486111,14.9,4.3,1,0,0
6/5/2018,18.14663385,77268.36693,10.41652778,16.7,7,1,0,0
6/6/2018,18.22037074,77527.67748,10.04034722,18.6,3.2,1,0,0
6/7/2018,18.49604798,79366.5419,15.10888889,17.6,10.5,1,0,0
6/8/2018,18.35669834,78842.01935,12.96020833,17.6,10.8,0,0,1
6/9/2018,15.0308667,64302.04776,11.14770833,16.2,6.6,0,0,1
6/10/2018,14.79776465,63304.83717,7.737847222,17,2.8,0,0,1
6/11/2018,15.9515701,68575.79986,10.57736111,16.2,3.8,1,0,0
6/12/2018,18.48037052,78707.89805,12.7025,15.8,10.6,0,0,1
6/13/2018,18.7389276,79602.96443,10.78715278,13,8.7,0,0,1
6/14/2018,18.65291121,79125.64936,10.91222222,13.5,8.2,0,0,1
6/15/2018,18.31810457,78199.98839,10.35465278,13.4,6.9,0,0,1
6/16/2018,14.9531986,64538.00516,8.730972222,12.4,6.2,0,0,1
6/17/2018,14.88128852,63855.60906,9.713333333,12.7,7.2,0,0,1
6/18/2018,18.63092193,79051.00175,9.368125,12.6,3.7,0,0,1
6/19/2018,18.80637721,78309.75469,5.412986111,13.5,-0.1,0,0,1
6/20/2018,18.8705862,78784.69737,7.327152778,14.7,1.7,0,0,1
6/21/2018,18.66489188,79139.14159,7.50875,15.6,0.8,0,0,1
6/22/2018,18.48120038,78046.10922,7.601736111,14.7,1.6,0,0,1
6/23/2018,15.14954273,65385.42641,8.462916667,11.5,4.8,0,0,1
6/24/2018,14.86416689,63960.51012,9.476180556,12.2,7.6,0,0,1
6/25/2018,18.48274239,78459.24144,9.433402778,12,7.1,0,0,1
6/26/2018,18.32676122,79208.26198,8.812083333,13.8,5,0,0,1
6/27/2018,18.36981769,78714.66879,6.447638889,11.3,2.8,0,0,1
6/28/2018,18.33752113,78521.26546,6.727916667,9.2,4.4,0,0,1
6/29/2018,18.0377328,78860.96782,9.622916667,12,5.2,0,0,0
6/30/2018,14.58459792,64084.72325,10.09902778,13.5,7.7,0,0,0
7/1/2018,14.25817083,62436.53006,7.063541667,14.5,0.9,0,0,0
7/2/2018,17.98026201,77297.14639,6.148680556,14.1,-0.3,0,0,0
7/3/2018,18.16322583,78955.54268,11.47326389,15.5,5.5,0,0,0
7/4/2018,18.12818629,79256.43046,14.26458333,17.4,11.8,0,0,0
7/5/2018,18.07261707,79483.36987,16.47465278,19.3,13.6,0,0,0
7/6/2018,17.82445567,78552.37613,12.78527778,17.3,9.4,0,0,0
7/7/2018,14.73371813,64857.82723,10.15347222,12.5,8.5,0,0,0
7/8/2018,14.36118314,63103.0387,10.85701389,13.7,9.1,0,0,0
7/9/2018,17.81423929,77776.96873,10.45909722,13.8,9,0,0,0
7/10/2018,18.09913941,78568.3642,9.222361111,11.8,7.8,0,0,0
7/11/2018,18.04586972,77885.97369,8.33875,11.3,5.7,0,0,0
7/12/2018,18.08196603,78222.58506,6.592430556,11.1,1.4,0,0,0
7/13/2018,17.85421795,77915.80715,7.817013889,13.7,5.2,0,0,0
7/14/2018,14.72019926,63473.49923,7.496388889,14.8,1.8,0,0,0
7/15/2018,14.44297977,61353.77806,9.30375,13.6,4.8,0,0,0
7/16/2018,18.05545253,77132.89321,10.24534722,12.7,8.1,1,0,0
7/17/2018,18.06634241,78769.25292,11.87,17,7.7,0,0,1
7/18/2018,17.99679199,78214.05798,10.21256944,14.1,5.8,0,0,1
7/19/2018,17.98753125,78011.92303,11.48756944,16.7,6.6,0,0,1
7/20/2018,17.73724334,76660.36571,8.333194444,11.7,5.4,0,0,1
7/21/2018,14.84136534,65302.00749,8.274930556,12.9,3.6,0,0,0
7/22/2018,14.64393108,64374.72104,10.35895833,14.4,7.8,0,0,0
7/23/2018,18.02962315,77725.70541,10.43743056,13.9,7.6,0,0,0
7/24/2018,17.89776369,77694.19218,11.11333333,15.2,8.4,0,0,0
7/25/2018,18.16387557,79212.66136,11.05979167,15.4,7.9,0,0,0
7/26/2018,18.30267005,79763.03608,10.06555556,14,6,0,0,0
7/27/2018,18.02020053,79234.82173,11.95222222,18.1,6.1,0,0,0
7/28/2018,14.87183217,65436.06154,13.71923611,17.9,8.3,0,0,0
7/29/2018,14.51297723,63653.91812,11.45756944,14.3,8.5,0,0,0
7/30/2018,18.7319924,79910.67958,9.650138889,12.1,7.2,0,0,1
7/31/2018,18.92282611,81822.30009,11.39076389,15.1,8.4,0,0,1
8/1/2018,19.04209742,82699.8291,10.231875,15.2,5.2,0,0,1
8/2/2018,18.91596555,81660.22326,9.309861111,15.2,2,0,0,1
8/3/2018,18.40004902,80684.21495,12.90604167,18.7,9.3,0,0,1
8/4/2018,15.15543457,66668.75669,11.20819444,14.7,7.6,0,0,0
8/5/2018,15.72771063,68793.00631,14.32159722,17.6,10.6,0,0,0
8/6/2018,18.83067305,81160.20086,10.30402778,16.6,7.4,0,0,0
8/7/2018,19.15788332,81076.16221,10.31888889,14.6,6.3,0,0,0
8/8/2018,19.04721997,81826.85697,10.52569444,15.2,7,0,0,0
8/9/2018,19.00180664,79446.55358,8.496597222,12.4,2.7,0,0,0
8/10/2018,18.88260449,81025.25586,15.79201389,19.1,10.7,0,0,0
8/11/2018,15.1249901,64840.83254,9.851111111,18.2,6.4,0,0,0
8/12/2018,15.02150844,64442.2712,8.990833333,14.2,3.2,0,0,0
8/13/2018,19.0074394,81617.94477,12.04208333,15.2,10.2,0,0,0
8/14/2018,18.70273908,80608.80542,12.66881944,16,9.3,0,0,0
8/15/2018,18.72108249,81717.52508,13.35777778,18.6,9.2,0,0,0
8/16/2018,18.66063396,81173.75772,9.74125,14.7,5.2,0,0,0
8/17/2018,18.24948804,80224.74942,10.35847222,15.6,4.5,0,0,0
8/18/2018,14.83794469,64945.68389,9.431527778,14.7,6.4,0,0,0
8/19/2018,14.41208966,63110.54064,7.534097222,11.7,5.5,0,0,0
8/20/2018,18.28448623,77306.80776,7.984513889,12.3,4.6,0,0,0
8/21/2018,18.68119118,79339.01896,9.458958333,11.9,7.6,0,0,0
8/22/2018,18.83887221,80912.95613,9.636666667,13.1,6.7,0,0,0
8/23/2018,18.80320494,81098.22289,8.829375,15.5,2.7,0,0,0
8/24/2018,18.52738998,81094.38593,8.582430556,16.6,1.9,0,0,0
8/25/2018,15.174106,66508.10661,8.255694444,16.8,1,0,0,0
8/26/2018,14.81043892,64810.48073,8.056527778,14.7,2.5,0,0,0
8/27/2018,18.53145505,79833.50835,7.668888889,12.3,2.9,0,0,0
8/28/2018,18.73823372,78157.17283,5.170625,11.5,-1.6,0,0,0
8/29/2018,18.55017549,77984.93778,5.56375,14.1,-2.6,0,0,0
8/30/2018,18.52814919,77873.81104,7.369027778,13.8,1.6,0,0,0
8/31/2018,18.63619261,81141.98263,12.85361111,16.2,9.7,0,0,0
9/1/2018,15.00025974,65866.14054,10.01048611,13.8,6.4,0,0,0
9/2/2018,14.55823939,63590.38966,7.118194444,11.8,1.8,0,0,0
9/3/2018,18.5489748,78721.84905,7.800833333,14.7,1.1,0,0,0
9/4/2018,19.14047612,81844.67587,9.770277778,19.4,0.5,0,0,0
9/5/2018,19.0906067,82433.23974,13.37,19.1,5.7,0,0,0
9/6/2018,18.77267285,81266.90076,15.24451389,19.5,10.4,0,0,0
9/7/2018,18.46565136,80805.69035,10.58486111,15,6.1,0,0,0
9/8/2018,15.52349943,67760.07501,9.721805556,16.8,1.2,0,0,0
9/9/2018,15.17992937,66563.99028,14.3075,18,11.5,0,0,0
9/10/2018,18.91421852,82314.679,13.79861111,17.5,9,0,0,0
9/11/2018,19.16466021,83347.10724,15.99805556,23.1,5.6,0,0,0
9/12/2018,18.73473201,82282.94298,13.714375,20.2,7.8,0,0,0
9/13/2018,18.43634167,81378.01211,11.86,18.8,3.1,0,0,0
9/14/2018,18.26321359,81910.51294,15.50194444,21.7,5.9,0,0,0
9/15/2018,14.61915572,65537.67511,11.37465278,19.1,4.5,0,0,0
9/16/2018,14.58557045,64891.20295,8.515138889,13.8,3.7,0,0,0
9/17/2018,18.46439878,81963.4662,11.41173611,17.6,3.2,0,0,0
9/18/2018,18.68200645,82723.92457,14.399375,20.3,9.4,0,0,0
9/19/2018,18.54810859,82242.31349,9.802430556,14.8,4.2,0,0,0
9/20/2018,18.43697525,82431.71634,9.464930556,18.1,0.7,0,0,0
9/21/2018,17.95326793,80753.79916,11.87701389,19.4,5.4,0,0,0
9/22/2018,14.55217421,64626.20568,11.79722222,19.9,3.7,0,0,0
9/23/2018,14.194513,63690.77984,10.62458333,13.5,7,0,0,0
9/24/2018,17.58220293,79084.74879,9.858125,16.5,2.6,1,0,0
9/25/2018,17.87992949,80370.28305,9.134097222,14.2,4.5,1,0,0
9/26/2018,17.89072511,80329.35574,10.68340278,19.6,1.4,1,0,0
9/27/2018,17.76449736,79602.71266,15.12708333,24.3,6.5,1,0,0
9/28/2018,15.76276962,70475.34298,10.77541667,15.2,6.9,1,0,0
9/29/2018,14.62345184,65030.49032,8.904236111,14.8,3.7,0,0,0
9/30/2018,14.51249871,64479.03177,10.37180556,17.1,4,0,0,0
10/1/2018,18.19166608,80570.88909,12.97854167,23.3,2,0,0,0
10/2/2018,18.49126243,82452.53919,17.58138889,25.4,10.2,0,0,0
10/3/2018,18.51311862,82698.10087,16.09208333,23,10.4,0,0,0
10/4/2018,18.53346176,82677.77293,12.04,14.7,9.9,0,0,0
10/5/2018,18.17898615,81587.28984,13.34159722,21.1,5.3,0,0,0
10/6/2018,14.98399615,66708.75087,15.63680556,24.5,6,0,0,0
10/7/2018,14.61020495,59711.90764,17.31471014,25.9,7.3,0,0,0
10/8/2018,18.9029145,83947.84331,19.08465278,28.7,10.6,0,0,0
10/9/2018,18.82052913,83073.81558,14.75388889,17.6,10.3,0,0,0
10/10/2018,18.59110194,82656.03924,12.01166667,16.3,8.6,0,0,0
10/11/2018,18.79300581,83422.15279,12.07840278,21.1,2.8,0,0,0
10/12/2018,18.29240551,82041.43871,14.65034722,23,5.8,0,0,0
10/13/2018,14.99146136,66771.96889,16.49222222,24.6,6.5,0,0,0
10/14/2018,14.80942598,62836.39444,19.69618056,26.8,11.5,0,0,0
10/15/2018,19.19177792,84770.08307,23.11722222,27.6,18.4,0,0,0
10/16/2018,19.23973436,84866.46828,20.42388889,25.6,15.5,0,0,0
10/17/2018,19.13723466,83897.63676,17.81361111,22.3,15,0,0,0
10/18/2018,19.12301392,84466.35248,16.66118056,19.6,14.1,0,0,0
10/19/2018,18.99066642,85021.21354,20.39277778,27.5,10.5,0,0,0
10/20/2018,14.20891186,63911.68553,13.92791667,24.3,9.7,0,0,0
10/21/2018,13.70619644,61211.87332,12.68784722,19.3,5,0,0,0
10/22/2018,18.29966254,81799.49157,17.48944444,26.6,6.1,0,0,0
10/23/2018,18.4739162,82264.34886,14.290625,20,10.3,0,0,0
10/24/2018,17.9560148,80407.03426,12.28027778,18.3,8.3,0,0,0
10/25/2018,17.97862398,80957.74378,12.74840278,23,4.9,0,0,0
10/26/2018,17.69183189,79542.47617,13.33222222,20.2,7.9,0,0,0
10/27/2018,14.45955495,64807.72528,13.84541667,20.6,9.6,0,0,0
10/28/2018,14.14781297,63042.65459,12.21944444,18.9,6.6,0,0,0
10/29/2018,17.6841121,79454.71565,12.85625,20.1,7.5,1,0,0
10/30/2018,17.87379078,79591.99034,16.16798611,27.5,5.5,1,0,0
10/31/2018,18.22136721,82014.37381,16.62048611,22.5,11.7,1,0,0
11/1/2018,18.78472556,83084.84115,23.05798611,34.1,11.7,1,0,0
11/2/2018,18.85681539,80311.17675,24.49701389,27.3,23.1,0,0,1
11/3/2018,14.55676136,64879.48538,19.07791667,23.4,12.7,0,0,1
11/4/2018,14.64766948,65372.5489,16.36638889,25.5,8.2,0,0,1
11/5/2018,18.33546558,81812.84743,20.32472222,28.8,13.7,0,0,1
11/6/2018,17.995043,80995.68854,16.87208333,21.7,14.3,0,0,1
11/7/2018,17.34080097,77981.58198,11.85930556,17.2,8.1,0,0,1
11/8/2018,17.56646722,78381.57675,11.56701389,18.2,5.5,0,0,1
11/9/2018,17.45623904,77785.00115,12.55972222,21.3,5.6,0,0,1
11/10/2018,14.47575801,63215.63524,14.14604167,21.3,6.6,0,0,1
