date,avg_consumption,total_consumption,mean_temp,max_temp,min_temp,is_holiday,is_semester,is_exam
6/13/2021,11.70346781,48183.17698,12.07631944,16,10.2,0,0,0
6/14/2021,12.65440293,52174.10327,10.93895833,16,7.8,0,0,0
6/15/2021,13.75039478,56582.8745,9.712916667,14.4,4.7,0,0,0
6/16/2021,13.81204566,57209.49314,11.38208333,14.9,8.2,0,0,0
6/17/2021,13.85903788,57320.98068,9.610416667,13.1,6.7,0,0,0
6/18/2021,13.61324733,56467.74991,9.185,13,4.7,0,0,0
6/19/2021,11.75139574,48603.77278,10.78069444,15.1,7.4,0,0,0
6/20/2021,11.48813533,47055.4023,8.034305556,15.1,2.7,0,0,0
6/21/2021,13.47362742,55053.24162,7.235416667,15.2,0.9,0,0,0
6/22/2021,13.88119273,57232.15761,8.297430556,15.4,1.4,0,0,0
6/23/2021,14.12605671,58566.63111,13.35298611,14.8,11.7,0,0,0
6/24/2021,14.05879521,58020.64785,12.50958333,16.6,9.5,0,0,0
6/25/2021,14.00334496,58001.85482,10.84493056,12.2,9.5,0,0,0
6/26/2021,11.86962793,49175.86851,10.04555556,13.8,7.8,0,0,0
6/27/2021,11.91761179,49315.0776,11.42548611,15.5,8.6,0,0,0
6/28/2021,13.79824894,56710.80316,8.288402778,15.5,3.6,0,0,0
6/29/2021,14.19700905,50129.63894,7.941875,16.8,0.7,0,0,0
6/30/2021,14.01573017,54549.22182,7.935643564,17,5.7,0,0,0
7/1/2021,13.80658617,56703.64938,11.94375,16.9,7.8,0,0,0
7/2/2021,13.6436622,56552.97982,10.61875,14,7.3,0,0,0
7/3/2021,11.71165556,48451.11907,7.595833333,9.9,5.4,0,0,0
7/4/2021,11.86469148,49048.63459,8.512244898,12.1,6.1,0,0,0
7/5/2021,14.1673497,58468.65221,7.433333333,12.8,2.2,0,0,0
7/6/2021,14.1884217,58711.68898,8.447916667,11.8,5.5,0,0,0
7/7/2021,14.17756609,58496.63767,8.34375,12.1,5.1,0,0,0
7/8/2021,14.0405557,57650.52171,5.589583333,12,0.2,0,0,0
7/9/2021,14.43362645,48439.25038,5.333333333,12.8,-0.3,0,0,0
7/10/2021,19.23439868,1750.33028,6.727083333,13.4,0.2,0,0,0
7/11/2021,11.35049241,42587.04754,9.877083333,16,5,0,0,0
7/12/2021,13.35256359,52595.748,12.30416667,15.8,10.3,0,0,0
7/13/2021,14.01501962,57938.0911,11.07708333,13.9,8.1,0,0,0
7/14/2021,14.01038463,57960.96122,11.32916667,13.3,9.2,0,0,0
7/15/2021,13.84376883,57299.3592,12.61875,15.3,10.6,0,0,0
7/16/2021,13.26552459,54773.35103,11.425,13.8,9.5,0,0,0
7/17/2021,11.70876077,48333.76447,9.291666667,11.7,7.2,0,0,0
7/18/2021,11.84359278,48381.07652,10.48958333,13.1,8.8,0,0,0
7/19/2021,13.47864278,55235.47811,9.945833333,12.3,8.1,0,0,0
7/20/2021,13.53801261,55465.23767,8.760784314,10.5,5.5,0,0,0
7/21/2021,13.6053728,55958.89831,8.108333333,12,4.7,0,0,0
7/22/2021,13.44749405,55255.75307,7.925,11.5,4,0,0,0
7/23/2021,13.45182519,55233.19421,8.547916667,10.1,6.9,0,0,0
7/24/2021,11.55037991,47518.26297,9.516,13.4,7.4,0,0,0
7/25/2021,11.74566196,48262.92501,8.625,11.2,5.3,0,0,0
7/26/2021,13.36434301,55141.27925,12.44791667,15.5,9.5,0,0,0
7/27/2021,13.30083288,54812.73228,13.59591837,16.1,8.5,0,0,0
7/28/2021,13.8168809,56994.63373,12.98392857,17,7.7,0,0,0
7/29/2021,13.95716819,57168.5609,9.379166667,13.9,6.3,0,0,0
7/30/2021,14.35549959,43870.40675,11.52407407,14.5,7.2,0,0,0
7/31/2021,12.26677681,49704.97965,13.40408163,18.1,9.1,0,0,0
8/1/2021,12.24255235,50329.1327,9.588679245,14.5,5.4,0,0,0
8/2/2021,14.22003099,58159.92673,8.976470588,14.9,1,0,0,0
8/3/2021,14.34708157,58636.52237,9.942857143,13.7,6.8,0,0,0
8/4/2021,14.3577153,59254.29106,10.35208333,14.4,7.2,0,0,0
8/5/2021,14.18727035,58536.67746,11.59375,15.3,7.8,0,0,0
8/6/2021,13.39576457,54976.2178,11.65,13.2,10.2,0,0,0
8/7/2021,11.65707963,48190.36718,11.1125,13.9,7.7,0,0,0
8/8/2021,11.71609263,47895.38667,9.654166667,15.5,4.3,0,0,0
8/9/2021,13.30491278,54590.05715,9.797916667,16.2,5,0,0,0
8/10/2021,13.54154067,54694.28276,13.27647059,17.3,7.2,0,0,0
8/11/2021,13.50124792,54288.5179,14.43269231,18.4,8.9,0,0,0
8/12/2021,13.58484928,54203.54864,11.47916667,16,8.3,0,0,0
8/13/2021,13.4691211,54549.94044,11.77083333,17.1,7.9,0,0,0
8/14/2021,11.74130108,47552.26936,10.45416667,16.8,4,0,0,0
8/15/2021,12.02101798,48841.39605,13.86122449,18.3,9.9,0,0,0
8/16/2021,13.34778454,55006.22007,11.37346939,13.6,9.5,0,0,0
8/17/2021,13.5216852,51531.14229,10.83333333,13.4,9.1,0,0,0
8/18/2021,13.30392757,54173.59308,11.09791667,14.4,8.6,0,0,0
8/19/2021,13.50955943,55321.64585,11.13125,16.3,6,0,0,0
8/20/2021,13.44079574,55429.84162,12.47346939,16.2,7.7,0,0,0
8/21/2021,12.15047188,49586.07575,14.91041667,19.4,10.8,0,0,0
8/22/2021,12.07678943,48898.92042,16.34313725,21.6,10.7,0,0,0
8/23/2021,12.95344934,53303.44404,11.648,17.8,7,0,0,0
8/24/2021,13.36367997,55191.99826,8.335416667,12.2,5.1,0,0,0
8/25/2021,13.26357963,54632.6845,9.016666667,13.7,5.5,0,0,0
8/26/2021,13.38939466,54976.85448,7.689583333,12.4,4.1,0,0,0
8/27/2021,13.25121125,54369.71975,7.465909091,13,2.2,0,0,0
8/28/2021,12.15131459,49079.15962,14.49655172,17.7,8.6,0,0,0
8/29/2021,11.69819587,47892.4139,10.88958333,15.8,5.9,0,0,0
8/30/2021,13.39023584,54846.40599,10.73958333,16.6,4.7,0,0,0
8/31/2021,13.27625644,54326.44137,15.58431373,19.8,10.9,0,0,0
9/1/2021,13.53174134,55155.3777,16.50416667,23.6,7.9,0,0,0
9/2/2021,13.85545172,56627.23118,21.4,25.5,17.2,0,0,0
9/3/2021,13.52030351,55852.37381,18.6490566,23.9,10.2,0,0,0
9/4/2021,11.63523572,47704.46645,10.79166667,13.7,9.3,0,0,0
9/5/2021,11.57158921,47362.51462,10.21041667,13.1,7.9,0,0,0
9/6/2021,13.4061244,54750.61206,11.35,15.4,8.4,0,0,0
9/7/2021,13.21220515,54209.67773,12.07708333,15.5,9.7,0,0,0
9/8/2021,13.46331163,54943.77475,13.58541667,18.3,8.7,0,0,0
9/9/2021,13.64535439,55741.27269,17.14814815,24.2,12.6,0,0,0
9/10/2021,13.09806202,53361.50468,13.85416667,17.8,9.9,0,0,0
9/11/2021,11.69579937,46677.93527,18.01764706,22.5,14.7,0,0,0
9/12/2021,11.55159778,47026.55458,11.60204082,15.7,7.8,0,0,0
9/13/2021,13.24398888,54247.37846,9.289583333,14.4,6,0,0,0
9/14/2021,13.19884496,53442.12326,9.725,15.3,4.2,0,0,0
9/15/2021,13.25228098,52757.33058,8.870833333,15.5,2.1,0,0,0
9/16/2021,13.28015386,53452.61928,9.672916667,17.5,1.9,0,0,0
9/17/2021,13.08828315,53583.4312,13.63333333,20.9,4.2,0,0,0
9/18/2021,11.50701753,46971.64554,12.65849057,16,7.5,0,0,0
9/19/2021,11.26465742,46128.77213,12.86153846,16.9,8,0,0,0
9/20/2021,13.02329681,53695.05276,9.5875,14.6,5.4,0,0,0
9/21/2021,13.01767096,53619.78669,8.597916667,13.2,5.4,0,0,0
9/22/2021,12.98125082,53443.80961,12.43958333,17.9,9.4,0,0,0
9/23/2021,13.26239467,53938.15912,14.06666667,19.4,8.2,0,0,0
9/24/2021,12.47302781,51289.09034,13.82075472,18.2,9,0,0,0
9/25/2021,11.4639558,46279.98957,9.045833333,12.7,5.2,0,0,0
9/26/2021,12.00776539,48019.0538,9.016666667,15.8,2,0,0,0
9/27/2021,13.35026279,53828.25955,11.05208333,18.6,2.6,0,0,0
9/28/2021,13.16374375,53431.63588,14.03333333,23.3,4.6,0,0,0
9/29/2021,12.7887116,52267.46432,14.375,18.9,11.4,0,0,0
9/30/2021,12.70889395,52398.76977,14.51458333,18.3,12.7,0,0,0
10/1/2021,12.97426935,52416.04819,15.89782609,20.3,12.8,0,0,0
10/2/2021,11.13031006,45556.35907,14.53541667,18.1,13.1,0,0,0
10/3/2021,11.36735023,43832.5025,15.54782609,20.8,12.3,0,0,0
10/4/2021,12.60501195,51453.65879,13.65102041,17.1,10.8,0,0,0
10/5/2021,12.48463583,51174.52228,12.70185185,16.9,9.8,0,0,0
10/6/2021,13.17753983,52209.41282,13.80416667,20.3,5.9,0,0,0
10/7/2021,12.89131488,52777.04311,11.948,17.2,7.9,0,0,0
10/8/2021,13.17670369,53181.17609,12.64166667,20.4,4.7,0,0,0
10/9/2021,11.92989214,48029.74577,16.97083333,23.9,11.2,0,0,0
10/10/2021,11.62152564,46846.36986,11.64081633,14.8,7.7,0,0,0
10/11/2021,12.92986734,53025.38598,9.429166667,13.7,5.7,0,0,0
10/12/2021,13.11924966,53290.3921,11.96666667,20.1,2.8,0,0,0
10/13/2021,12.90064084,52737.81975,13.82040816,18.1,9.3,0,0,0
10/14/2021,13.16896192,52478.31325,12.39591837,19.1,6.8,0,0,0
10/15/2021,12.71861509,52362.53833,11.24081633,17.4,7.9,0,0,0
10/16/2021,11.00148141,44489.99083,12.20961538,15.1,10.6,0,0,0
10/17/2021,11.19836843,44782.27537,13.04791667,17.5,10,0,0,0
10/18/2021,12.5281328,51340.28822,12.42083333,16.3,8,0,0,0
10/19/2021,12.7364596,52041.17393,12.01875,15.6,8,0,0,0
10/20/2021,13.25208386,53246.87296,15.30416667,23.8,6.7,0,0,0
10/21/2021,13.25519266,53710.04064,18.24583333,24.6,12.3,0,0,0
10/22/2021,13.47038812,54487.71994,18.70625,26.7,13.5,0,0,0
10/23/2021,11.23826817,45784.70453,12.99791667,15.4,11.4,0,0,0
10/24/2021,11.65112477,46744.31258,11.46458333,14.8,8.5,0,0,0
10/25/2021,12.97827269,52665.83056,11.59791667,15.7,8.6,0,0,0
10/26/2021,13.1857499,52690.25661,12.0875,20.4,3,0,0,0
10/27/2021,13.27537154,52782.87725,17.23333333,25.7,6.9,0,0,0
10/28/2021,13.30371985,54252.56954,17.71896552,26.7,13.8,0,0,0
10/29/2021,12.17649676,49692.28329,13.91147541,22,8.4,0,0,0
10/30/2021,11.04404273,44706.28498,10.07708333,14.4,4.8,0,0,0
10/31/2021,11.70111676,45599.25201,13.10416667,20.5,5.1,0,0,0
11/1/2021,12.89115107,51912.66534,16.08125,24.8,6.5,0,0,0
11/2/2021,13.1659207,53084.99227,20.02708333,28.6,9.2,0,0,0
11/3/2021,13.03819263,54434.45424,20.2875,24.2,14.8,0,0,0
11/4/2021,13.09453475,53163.81109,14.975,20,12.1,0,0,0
11/5/2021,13.29449363,53217.85802,18.18541667,24.5,11.8,0,0,0
11/6/2021,11.74815747,47274.58564,20.4,26.2,15.5,0,0,0
11/7/2021,11.02723904,45002.16253,14.13541667,16.7,12,0,0,0
11/8/2021,12.95163727,52143.29165,13.45625,17.3,10.6,0,0,0
11/9/2021,13.10538264,53011.27276,13.50208333,20.2,4.9,0,0,0
11/10/2021,12.82938525,53665.3185,12.17708333,14.5,8.9,0,0,0
11/11/2021,12.97289555,53305.62781,11.69791667,16.8,6.8,0,0,0
11/12/2021,12.60358944,51863.77055,11.49791667,13.6,9.9,0,0,0
11/13/2021,10.93789312,43729.69671,11.278,13.8,8.8,0,0,0
11/14/2021,11.07299574,44103.74202,10.64821429,14.8,6,0,0,0
11/15/2021,12.65240469,51798.94479,10.13265306,12.8,7.5,0,0,0
11/16/2021,12.98920293,53372.63485,10.62916667,14.9,6.4,0,0,0
11/17/2021,13.08740785,51564.38693,14.37916667,19.9,10.2,0,0,0
11/18/2021,13.22116715,52712.79343,17.57058824,25.7,8.1,0,0,0
11/19/2021,12.88823453,51552.93813,14.75416667,16.9,12.4,0,0,0
11/20/2021,11.44666646,44573.31921,13.70416667,17.1,9.9,0,0,0
11/21/2021,11.44105907,45112.09593,13.64375,18.3,9.3,0,0,0
11/22/2021,13.1467267,50628.04452,15.70625,22.7,8.7,0,0,0
11/23/2021,13.4707839,54125.60973,19.81666667,25.3,12.9,0,0,0
11/24/2021,13.71413103,54815.38173,20.31458333,27.6,15.9,0,0,0
11/25/2021,13.08787191,53005.88122,15.01041667,16.3,13.3,0,0,0
11/26/2021,13.738927,39581.84868,15.15102041,19.6,12,0,0,0
11/28/2021,11.46816021,30906.69176,15.92708333,23.5,6.9,0,0,0
11/29/2021,13.59049909,46166.92541,19.31666667,28.8,9.1,0,0,0
11/30/2021,14.30594928,55349.71777,22.24791667,31.7,11.7,0,0,0
12/1/2021,14.37244397,54442.81774,21.826,31.7,15,0,0,0
12/2/2021,14.66491674,56943.87169,21.31176471,32.7,13.7,0,0,0
12/3/2021,13.10572905,52265.64744,15.66041667,20.5,11.2,0,0,0
12/4/2021,11.22760257,43506.95995,14.65208333,19.3,11.3,0,0,0
12/5/2021,11.53370114,44254.81128,14.79375,21.5,8.3,0,0,0
12/6/2021,13.27024836,51236.42892,20.18541667,28.1,10.5,0,0,0
12/7/2021,12.73955867,50295.77761,14.35,18.6,10.8,0,0,0
12/8/2021,12.91971758,48513.53952,12.598,17.4,6.4,0,0,0
12/9/2021,12.60663322,49531.46192,13.80625,16.6,11.5,0,0,0
12/10/2021,12.67164365,50014.97749,15.13333333,19.1,12.1,0,0,0
12/11/2021,11.18013169,43356.55069,16.58125,22.5,11.5,0,0,0
12/12/2021,11.48287111,43187.07823,18.62083333,28.6,7.8,0,0,0
12/13/2021,13.86398493,54305.22899,22.1122449,32.4,12.3,0,0,0
12/14/2021,13.60556205,53020.87531,18.8,23.6,15.3,0,0,0
12/15/2021,13.05915809,52145.21824,15.81458333,17.2,13.9,0,0,0
12/16/2021,12.99510118,49979.15912,16.07291667,21.9,10.4,0,0,0
12/17/2021,13.58656651,52389.80048,20.07291667,30.6,7.2,0,0,0
12/18/2021,12.11128005,47379.32755,23.72653061,34.1,16.5,0,0,0
12/19/2021,11.20647828,44030.25317,17.09818182,22.9,13.3,0,0,0
12/20/2021,13.19717564,50914.70361,18.70833333,29,10.9,0,0,0
12/21/2021,13.27192964,51574.71857,18.97708333,27,12.2,0,0,0
12/22/2021,12.52189328,50050.00744,17.14583333,21.7,13.4,0,0,0
12/23/2021,11.80603787,45181.70693,16.57083333,22,10.8,0,0,0
12/24/2021,11.95621837,45887.96611,19.725,29.8,10,0,0,0
12/25/2021,10.527075,41245.07986,18.49583333,23.4,15.1,0,0,0
12/26/2021,10.22370323,40312.06182,15.66041667,18.3,13.1,0,0,0
12/27/2021,11.33754081,44363.7972,17.07291667,23.5,12.9,0,0,0
12/28/2021,11.405135,43521.99516,17.41875,25,9.9,0,0,0
12/29/2021,11.60623174,44208.13669,18.37916667,26.8,10.4,0,0,0
12/30/2021,12.41192471,47351.49278,23.13958333,35.1,13,0,0,0
12/31/2021,12.92123749,49527.10329,28.0125,38.2,15.1,0,0,0
1/1/2022,11.52286764,45665.12447,27.45306122,38.6,18.1,1,0,0
1/2/2022,11.33025598,44233.31935,23.82708333,33.3,18.4,0,0,0
1/3/2022,11.91024294,46509.49867,18.77083333,23.9,15.8,0,0,0
1/4/2022,11.87203937,47001.40388,19.5875,23.8,15.2,0,0,0
1/5/2022,12.1108805,44095.71591,23.396,28.8,19.1,0,0,0
1/6/2022,12.77725974,47723.06512,23.72857143,31.2,16.8,0,0,0
1/7/2022,12.54496871,49163.73236,21.86734694,27.8,18,0,0,0
1/8/2022,10.24950176,40106.30039,18.15208333,21.5,16.8,0,0,0
1/9/2022,10.75181099,40523.57564,19.24375,25.1,15.4,0,0,0
1/10/2022,13.18744615,50072.73302,23.32708333,34.4,14.3,0,0,0
1/11/2022,13.5294262,52629.46792,24.23958333,31.3,18.3,0,0,0
1/12/2022,13.64228879,52754.73076,23.48958333,31.7,16,0,0,0
1/13/2022,13.8968611,53683.57444,25.57916667,36.1,16.2,0,0,0
1/14/2022,13.90844454,54813.17993,25.62083333,32.7,19.3,0,0,0
1/15/2022,11.3379506,44796.24281,20.83541667,26,18.1,0,0,0
1/16/2022,12.16247808,46849.86555,24.65,34.5,17.4,0,0,0
1/17/2022,13.46057048,53317.31967,20.97916667,25.6,16.8,0,0,0
1/18/2022,13.40357511,53225.59675,18.55,24,15.3,0,0,0
1/19/2022,13.83433013,53566.52627,20.22708333,28.4,13.4,0,0,0
1/20/2022,14.14669228,54860.87267,21.4375,31.1,11.5,0,0,0
1/21/2022,14.63509417,56345.11255,24.12708333,32.9,14.6,0,0,0
1/22/2022,13.09278836,49215.79143,25.49791667,34.7,14.8,0,0,0
1/23/2022,11.9339636,45086.51447,26.52708333,35.1,16.9,0,0,0
1/24/2022,14.3686618,54586.54618,27.74166667,36.7,18.8,0,0,0
1/25/2022,14.97771259,56091.53366,27.68333333,35.1,19.6,0,0,0
1/26/2022,14.33034408,53624.14754,27.43333333,37.7,18.9,0,0,0
1/27/2022,15.54237612,58532.58846,26.01836735,32.3,20.1,0,0,0
1/28/2022,14.9960297,57389.80566,24.846,33.9,19.7,0,0,0
1/29/2022,11.87900419,45544.10205,19.19583333,21.9,16.9,0,0,0
1/30/2022,12.7397472,48691.31378,23.41666667,30,18.6,0,0,0
1/31/2022,14.71052045,55517.50418,26.36875,34.1,20,0,0,0
2/1/2022,14.14156083,54982.3885,20.66530612,25.1,13.8,0,0,0
2/2/2022,12.92481378,50820.3678,16.05510204,19.4,13.9,0,0,0
2/3/2022,12.30536494,46834.21896,15.35833333,18.4,12.7,0,0,0
2/4/2022,13.13375258,50289.13861,17.81875,25.4,9.6,0,0,0
2/5/2022,11.68664848,43988.54488,19.69583333,27.2,11.2,0,0,0
2/6/2022,11.97327954,45522.4088,21.05833333,29.5,12.6,0,0,0
2/7/2022,13.73262609,52733.2842,21.4625,29.7,12.8,0,0,0
2/8/2022,13.89378129,53463.27042,22.4,31.7,12.9,0,0,0
2/9/2022,13.844995,54106.24047,21.538,31.5,16.4,0,0,0
2/10/2022,13.46499056,52728.90304,19.76458333,25.1,16.5,0,0,0
2/11/2022,12.86707863,50670.55565,18.3244898,23.6,14.5,0,0,0
2/12/2022,11.68145643,45207.23638,20.83333333,29.7,12.3,0,0,0
2/13/2022,12.21570391,47616.81385,24.55416667,32.4,14.9,0,0,0
2/14/2022,14.57708652,56413.32482,23.39591837,34,15.8,0,0,0
2/15/2022,14.35194276,56561.00641,20.13958333,24.9,17.4,0,0,0
2/16/2022,14.50842646,58149.77325,20.2,26.9,15.5,0,0,0
2/17/2022,14.13214323,55963.2872,19.96041667,24.8,16.3,0,0,0
2/18/2022,13.60475262,54092.49641,17.42083333,21.9,14.4,0,0,0
2/19/2022,12.40751883,47793.76255,17.98541667,24.5,11.5,0,0,0
2/20/2022,12.56388952,49514.2886,17.97708333,29.8,10.2,0,0,0
2/21/2022,13.83796282,54867.5226,16.59791667,21.7,12.7,0,0,0
2/22/2022,13.96993089,54343.03115,17.52083333,25.2,11.2,0,0,0
2/23/2022,14.97750153,57663.3809,23.02083333,35.2,13.1,0,0,0
2/24/2022,14.45491765,57559.48209,21.32916667,26.2,18.4,0,0,0
2/25/2022,13.88961116,55266.76281,19.61875,23.7,17.2,0,0,0
2/26/2022,12.27808834,47332.03054,21.90208333,30.2,15.7,0,0,0
2/27/2022,12.09167317,47798.38404,20.17708333,26.9,14.3,0,0,0
2/28/2022,14.67778215,57624.97273,20.98333333,25.3,17.8,0,0,0
3/1/2022,14.97982268,58840.74348,21.78125,27,19.2,0,0,0
3/2/2022,15.54825126,60669.27641,23.30416667,30.1,19.2,0,0,0
3/3/2022,15.84110499,60861.52536,23.65208333,31.9,16,0,0,0
3/4/2022,15.39936716,58825.58257,23.93541667,32.7,15.7,0,0,0
3/5/2022,11.89333052,45717.9625,18.85625,21.7,16.5,0,0,0
3/6/2022,11.86083247,46850.28827,17.91041667,22.2,15.4,0,0,0
3/7/2022,14.38301002,55949.90897,18.97083333,25,13.7,0,0,0
3/8/2022,14.16406127,56882.87007,17.81875,21.6,14.8,0,0,0
3/9/2022,14.20969241,56668.25335,17.14375,23.5,13.7,0,0,0
3/10/2022,13.99867965,55196.79385,15.71458333,22,10.1,0,0,0
3/11/2022,13.52190981,53411.54374,15.12916667,21.2,8.2,0,0,0
3/12/2022,10.63969821,5841.19432,16.02708333,23.8,8.2,0,0,0
3/15/2022,15.09163667,59129.03249,21.46875,27.2,17.1,0,0,0
3/16/2022,14.6262555,58373.3857,19.15,22.4,16.9,0,0,0
3/17/2022,14.76229259,58443.91638,20.93541667,28.3,14.6,0,0,0
3/18/2022,14.20173672,56664.92952,19.2625,23.2,14.6,0,0,0
3/19/2022,12.17754735,47955.18146,20.20217391,30.2,10.8,0,0,0
3/20/2022,12.23560467,48783.35582,20.13695652,29,14.7,0,0,0
3/21/2022,15.14901318,59565.91983,21.48958333,30.8,17.1,0,0,0
3/22/2022,14.64472271,58110.2597,18.30425532,23.5,15.4,0,0,0
3/23/2022,14.11757263,55834.99975,15.82553191,19.6,11.8,0,0,0
3/24/2022,14.26779615,56115.24227,16.05833333,22,12.7,0,0,0
3/25/2022,13.80931802,55099.17888,15.23958333,21.6,8.6,0,0,0
3/26/2022,11.92200611,46698.49793,16.62083333,25.7,8.2,0,0,0
3/27/2022,12.13407256,47480.62592,19.9,29.1,11,0,0,0
3/28/2022,14.06404122,56003.01213,18.42916667,24.6,14.2,0,0,0
3/29/2022,14.28661526,56817.86889,16.72291667,21.4,12.6,0,0,0
3/30/2022,14.13683377,56773.52444,16.71666667,21,14,0,0,0
3/31/2022,14.19587056,56471.17309,15.47291667,21.4,11,0,0,0
4/1/2022,13.79373775,55450.82575,14.86458333,19.7,11.7,0,0,0
4/2/2022,11.18958889,44713.5972,14.97916667,17,13,0,0,0
4/3/2022,11.2752999,44751.66529,15.27708333,17.5,13.6,0,0,0
4/4/2022,13.82812711,55616.72722,15.63333333,17.7,13.8,0,0,0
4/5/2022,13.95842749,55959.33582,14.83958333,20.6,10,0,0,0
4/6/2022,14.15866592,56832.88499,16.75833333,22.5,13.8,0,0,0
4/7/2022,14.14121501,56338.60061,16.01666667,23.6,9.4,0,0,0
4/8/2022,13.97040388,55630.14824,17.56666667,24.3,11.3,0,0,0
4/9/2022,11.69092049,46202.51776,18.87916667,24.6,14.6,0,0,0
4/10/2022,12.06586102,47636.01932,20.1,26.2,13.6,0,0,0
4/11/2022,13.94197732,56116.45871,15.49166667,19,11.6,0,0,0
4/12/2022,14.1849585,56867.49862,13.83541667,16.8,11,0,0,0
4/13/2022,14.34558886,57368.00987,15.37083333,22.1,10.7,0,0,0
4/14/2022,14.10788989,56741.93312,15.93333333,24.4,7.8,0,0,0
4/15/2022,12.97536648,52122.04717,18.03333333,25.5,11.2,0,0,0
4/16/2022,11.84523708,46587.31742,20.05833333,28.5,13.8,0,0,0
4/17/2022,11.99285035,47251.83038,20.876,27.8,12,0,0,0
4/18/2022,12.90584531,51997.65075,16.24791667,17.6,15,0,0,0
4/19/2022,13.04768447,52229.88092,13.68125,15.4,10.2,0,0,0
4/20/2022,13.29418385,53229.91213,12.75625,19,7.2,0,0,0
4/21/2022,13.31651484,53612.28875,13.55208333,16.3,11.8,0,0,0
4/22/2022,13.36253772,53557.05117,12.12083333,18.4,6.1,0,0,0
4/23/2022,11.63236996,45761.74341,11.84166667,19.7,5.3,0,0,0
4/24/2022,11.60069437,46101.15943,12.1125,19.4,6.8,0,0,0
4/25/2022,12.96367894,52230.66246,13.13958333,23.5,5.4,0,0,0
4/26/2022,14.15799707,56844.35824,15.31875,22.3,7.6,0,0,0
4/27/2022,14.12009191,57016.93115,16.95625,20.8,13.1,0,0,0
4/28/2022,14.22688313,57348.5659,18.00208333,20.9,15.7,0,0,0
4/29/2022,14.07727414,56900.34208,18.38333333,20.9,14.7,0,0,0
4/30/2022,11.70653957,46474.96209,14.04693878,17.6,10.6,0,0,0
